ProducID,Color,/ProducID_Color.jpg
OCWEATHERGUARDTRUDEF,Antique Silver,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWEATHERGUARDTRUDEF_Antique_Silver.jpg
OCWEATHERGUARDTRUDEF,Brownwood,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWEATHERGUARDTRUDEF_Brownwood.jpg
OCWEATHERGUARDTRUDEF,Desert Tan,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWEATHERGUARDTRUDEF_Desert_Tan.jpg
OCWEATHERGUARDTRUDEF,Driftwood,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWEATHERGUARDTRUDEF_Driftwood.jpg
OCWEATHERGUARDTRUDEF,Estate Gray,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWEATHERGUARDTRUDEF_Estate_Gray.jpg
OCWEATHERGUARDTRUDEF,Onyx Black,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWEATHERGUARDTRUDEF_Onyx_Black.jpg
OCWEATHERGUARDTRUDEF,Teak,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWEATHERGUARDTRUDEF_Teak.jpg
OCTruDefinitionDurationMAX,Carbon,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefinitionDurationMAX_Carbon.jpg
OCTruDefinitionDurationMAX,Granite,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefinitionDurationMAX_Granite.jpg
OCTruDefinitionDurationMAX,Mahogany,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefinitionDurationMAX_Mahogany.jpg
OCTruDefinitionDurationMAX,Mesquite,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefinitionDurationMAX_Mesquite.jpg
OCTruDefinitionDurationMAX,Smokey Mountain,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefinitionDurationMAX_Smokey_Mountain.jpg
OCTruDefinitionDurationMAX,Sycamore,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefinitionDurationMAX_Sycamore.jpg
OCDURATIONPREMIUM,Brownwood,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDURATIONPREMIUM_Brownwood.jpg
OCDURATIONPREMIUM,Desert Tan,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDURATIONPREMIUM_Desert_Tan.jpg
OCDURATIONPREMIUM,Driftwood,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDURATIONPREMIUM_Driftwood.jpg
OCDURATIONPREMIUM,Estate Gray,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDURATIONPREMIUM_Estate_Gray.jpg
OCDURATIONPREMIUM,Onyx Black,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDURATIONPREMIUM_Onyx_Black.jpg
OCDURATIONPREMIUM,Teak,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDURATIONPREMIUM_Teak.jpg
OCDURATIONPREMIUM,Aged Copper,http://images.lowes.com/product/converted/047563/OCDURATIONPREMIUM_Aged_Copper.jpg
OCDURATIONPREMIUM,Terra Cotta,http://images.lowes.com/product/converted/047563/OCDURATIONPREMIUM_Terra_Cotta.jpg
OCDURATIONPREMIUM,Sierra Grey,http://images.lowes.com/product/converted/047563/OCDURATIONPREMIUM_Sierra_Grey.jpg
OCDURATIONPREMIUM,Amber,http://images.lowes.com/product/converted/047563/OCDURATIONPREMIUM_Amber.jpg
OCDURATIONPREMIUM,Chateau Green,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Chateau_Green.jpg
OCDURATIONPREMIUM,Harbor Blue,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Harbor_Blue.jpg
OCDURATIONPREMIUM,Quarry Gray,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Quarry_Gray.jpg
OCDURATIONPREMIUM,Shasta White,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Shasta_White.jpg
OCDURATIONPREMIUM,Merlot,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Merlot.jpg
OCDURATIONPREMIUM,Sedona Canyon,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Sedona_Canyon.jpg
OCDURATIONPREMIUM,Storm Cloud,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Storm_Cloud.jpg
OCDURATIONPREMIUM,Summer Harvest,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Summer_Harvest.jpg
OCDURATIONPREMIUM,Sand Dune,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDURATIONPREMIUM_Sand_Dune.jpg
OCDURATIONPREMIUM,Antique Silver,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDURATIONPREMIUM_Antique_Silver.jpg
OCDURATIONPREMIUM,Colonial Slate,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Colonial_Slate.jpg
OCDURATIONPREMIUM,Slatestone Gray,http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDURATIONPREMIUM_Slatestone_Gray.jpg
"OCDecoRidgeHipnandRidge-8""",Terra Cotta,"http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDecoRidgeHipnandRidge-8""_Terra_Cotta.jpg"
"OCDecoRidgeHipnandRidge-8""",Teak,"http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDecoRidgeHipnandRidge-8""_Teak.jpg"
"OCDecoRidgeHipnandRidgeCool-8""",Sunrise,"http://homecenter-assets.owenscorning.com/static/v35/img/roofing/product/350x350/OCDecoRidgeHipnandRidgeCool-8""_Sunrise.jpg"
